birth_index,death_index,person,birthplace,birth_id,dyear,deathplace,death_id,birth_iso,birth_country,death_iso,death_country,placeflow1,placeflow2,placeflow3,placeflow4,placeflow5,placeflow6,placeflow7,placeflow8,placeflow9,placeflow10,placeflow11,placeflow12,countryflow1,countryflow2,countryflow3,countryflow4,countryflow5,countryflow6,countryflow7,countryflow8,countryflow9,countryflow10,countryflow11,countryflow12,birth_gross,death_gross,birth_show,death_show
"place074","place115","NA","Hamburg","m03hrz",,"Glasgow","m0hyxv","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,166,1,0
"place074","place116","NA","Hamburg","m03hrz",,"Liverpool","m04lh6","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,166,1,0
"place074","place117","Gustav Christian Schwabe","Hamburg","m03hrz",1897,"London","m04jpl","DEU","Germany","GBR","UK",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,337,1833,1,1
"place074","place119","NA","Hamburg","m03hrz",,"Oxford","m05l5n","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,143,1,0
"place074","place124","NA","Hamburg","m03hrz",,"Melbourne","m0chgzm","DEU","Germany","AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,159,1,0
"place074","place125","NA","Hamburg","m03hrz",,"Sydney","m06y57","DEU","Germany","AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,229,1,1
"place074","place128","NA","Hamburg","m03hrz",,"Tokyo","m07dfk","DEU","Germany","JPN","Japan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,179,1,1
"place074","place129","Jean Gilbert","Hamburg","m03hrz",1942,"Buenos Aires","m01ly5m","DEU","Germany","ARG","Argentina",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,337,143,1,0
"place074","place130","NA","Hamburg","m03hrz",,"Mexico City","m04sqj","DEU","Germany","MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,177,1,1
"place074","place14465","Wilhelm Kühne","Hamburg","m03hrz",1900,"Heidelberg","m0cm5m","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1204,0,337,159,1,0
"place074","place1516","NA","Hamburg","m03hrz",,"Nashville","m05jbn","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,152,1,0
"place074","place16473","NA","Hamburg","m03hrz",,"Indianapolis","m0ftxw","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,151,1,0
"place074","place20233","NA","Hamburg","m03hrz",,"New Haven","m0f2nf","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,149,1,0
"place074","place5079","NA","Hamburg","m03hrz",,"Columbus","m01smm","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,138,1,0
"place074","place9221","NA","Hamburg","m03hrz",,"Germany","m0345h","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,153,1,0
"place074","place9543","Heinrich Rudolf Hertz","Hamburg","m03hrz",1894,"Bonn","m0150n","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,637,0,0,337,149,1,0
"place075","place001","NA","Hanover","m03pbf",,"Montreal","m052p7","DEU","Germany","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,215,1,1
"place075","place002","NA","Hanover","m03pbf",,"Ottawa","m05ksh","DEU","Germany","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,139,1,0
"place075","place003","NA","Hanover","m03pbf",,"Toronto","m0h7h6","DEU","Germany","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,285,1,1
"place075","place005","NA","Hanover","m03pbf",,"Atlanta","m013yq","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,138,1,0
"place075","place006","NA","Hanover","m03pbf",,"Baltimore","m094jv","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,336,1,1
"place075","place007","Felix Wolfes","Hanover","m03pbf",1971,"Boston","m01cx_","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,280,175,527,1,1
"place075","place008","NA","Hanover","m03pbf",,"Buffalo","m019fh","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,148,1,0
"place075","place010","NA","Hanover","m03pbf",,"California","m01n7q","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,189,1,0
"place075","place011","Adolphus Druiding","Hanover","m03pbf",1900,"Chicago","m01_d4","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174,0,175,970,1,1
"place075","place012","NA","Hanover","m03pbf",,"Cincinnati","m01snm","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,294,1,1
"place075","place013","NA","Hanover","m03pbf",,"Cleveland","m01sn3","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,244,1,1
"place075","place014","NA","Hanover","m03pbf",,"Dallas","m0f2rq","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,168,1,0
"place075","place015","NA","Hanover","m03pbf",,"Denver","m02cl1","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,171,1,0
"place075","place016","NA","Hanover","m03pbf",,"Detroit","m02dtg","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,271,1,1
"place075","place018","NA","Hanover","m03pbf",,"Hollywood","m0f2wj","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,655,1,1
"place075","place019","NA","Hanover","m03pbf",,"Houston","m03l2n","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,160,1,0
"place075","place021","NA","Hanover","m03pbf",,"Kansas City","m04f_d","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,140,1,0
"place075","place022","Theodor Sparkuhl","Hanover","m03pbf",1946,"Los Angeles","m030qb3t","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,174,0,175,2421,1,1
"place075","place023","NA","Hanover","m03pbf",,"Los Angeles County","m0kpys","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,139,1,0
"place075","place024","NA","Hanover","m03pbf",,"Louisville","m0f__1","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,136,1,0
"place075","place025","NA","Hanover","m03pbf",,"Manhattan","m0cc56","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,146,1,0
"place075","place026","NA","Hanover","m03pbf",,"Milwaukee","m0dyl9","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,139,1,0
"place075","place029","NA","Hanover","m03pbf",,"New Orleans","m0f2tj","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,236,1,1
"place075","place030","Carl Neuberg","Hanover","m03pbf",1956,"New York","m059rby","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,280,175,319,1,1
"place075","place031","William Ludwig Detmold","Hanover","m03pbf",1894,"New York City","m02_286","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,0,0,175,2652,1,1
"place075","place033","NA","Hanover","m03pbf",,"Oakland","m0dc95","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,145,1,0
"place075","place037","Albert Rosewig","Hanover","m03pbf",1929,"Philadelphia","m0dclg","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,174,0,175,709,1,1
"place075","place038","NA","Hanover","m03pbf",,"Pittsburgh","m068p2","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,230,1,1
"place075","place039","NA","Hanover","m03pbf",,"Portland","m02frhbc","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,213,1,1
"place075","place040","NA","Hanover","m03pbf",,"Salt Lake City","m0f2r6","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,183,1,0
"place075","place041","NA","Hanover","m03pbf",,"San Antonio","m0f2w0","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,135,1,0
"place075","place042","NA","Hanover","m03pbf",,"San Diego","m071vr","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,210,1,1
"place075","place043","NA","Hanover","m03pbf",,"San Francisco","m0d6lp","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,510,1,1
"place075","place045","NA","Hanover","m03pbf",,"Santa Monica","m06_kh","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,286,1,1
"place075","place046","NA","Hanover","m03pbf",,"Seattle","m0d9jr","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,158,1,0
"place075","place048","NA","Hanover","m03pbf",,"St. Louis","m06wxw","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,376,1,1
"place075","place050","John K. Hillers","Hanover","m03pbf",1925,"Washington DC","m0rh6k","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,174,0,175,1063,1,1
"place075","place051","NA","Hanover","m03pbf",,"Woodland Hills","m0k_p5","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,342,1,1
"place075","place053","NA","Hanover","m03pbf",,"Vienna","m0fhp9","DEU","Germany","AUT","Austria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,786,1,1
"place075","place055","NA","Hanover","m03pbf",,"Brussels","m0177z","DEU","Germany","BEL","Belgium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,201,1,1
"place075","place056","NA","Hanover","m03pbf",,"Prague","m05ywg","DEU","Germany","CZE","Czech Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,250,1,1
"place075","place057","NA","Hanover","m03pbf",,"Helsinki","m03khn","DEU","Germany","FIN","Finland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,143,1,0
"place075","place060","NA","Hanover","m03pbf",,"France","m0f8l9c","DEU","Germany","FRA","France",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,150,1,0
"place075","place067","Heinrich Daniel Ruhmkorff","Hanover","m03pbf",1877,"Paris","m05qtj","DEU","Germany","FRA","France",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,175,1365,1,1
"place075","place070","Alexander Conze","Hanover","m03pbf",1914,"Berlin","m0156q","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1204,0,175,1023,1,1
"place075","place071","NA","Hanover","m03pbf",,"Cologne","m01v8c","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,185,1,1
"place075","place072","Karl Wilhelm Friedrich von Schlegel","Hanover","m03pbf",1829,"Dresden","m09b9m","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,175,227,1,1
"place075","place073","Georg Goltermann","Hanover","m03pbf",1898,"Frankfurt","m02z0j","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,637,0,0,175,222,1,1
"place075","place074","Fritz Kirchhoff","Hanover","m03pbf",1953,"Hamburg","m03hrz","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2069,175,337,1,1
"place075","place075","NA","Hanover","m03pbf",,"Hanover","m03pbf","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,1,1
"place075","place076","Wilhelm Brenneke","Hanover","m03pbf",1951,"Leipzig","m04kf4","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2069,175,206,1,1
"place075","place077","Frank Wedekind","Hanover","m03pbf",1918,"Munich","m02h6_6p","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1204,0,175,663,1,1
"place075","place079","NA","Hanover","m03pbf",,"Stuttgart","m0727_","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,188,1,1
"place075","place081","Meyer Kayserling","Hanover","m03pbf",1905,"Budapest","m095w_","DEU","Germany","HUN","Hungary",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,175,302,1,1
"place075","place082","NA","Hanover","m03pbf",,"Dublin","m02cft","DEU","Germany","IRL","Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,249,1,1
"place075","place085","NA","Hanover","m03pbf",,"Florence","m031y2","DEU","Germany","ITA","Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,232,1,1
"place075","place087","NA","Hanover","m03pbf",,"Milan","m0947l","DEU","Germany","ITA","Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,213,1,1
"place075","place088","Basilius von Ramdohr","Hanover","m03pbf",1822,"Naples","m0fhsz","DEU","Germany","ITA","Italy",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,175,166,1,0
"place075","place090","August Kestner","Hanover","m03pbf",1853,"Rome","m06c62","DEU","Germany","ITA","Italy",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,175,705,1,1
"place075","place092","NA","Hanover","m03pbf",,"Turin","m07mgr","DEU","Germany","ITA","Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,142,1,0
"place075","place093","NA","Hanover","m03pbf",,"Venice","m07_pf","DEU","Germany","ITA","Italy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,140,1,0
"place075","place094","NA","Hanover","m03pbf",,"Amsterdam","m0k3p","DEU","Germany","NLD","Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,263,1,1
"place075","place098","NA","Hanover","m03pbf",,"The Hague","m07g0_","DEU","Germany","NLD","Netherlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,167,1,0
"place075","place099","NA","Hanover","m03pbf",,"Auschwitz","m0v_x","DEU","Germany","POL","Poland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,132,1,1
"place075","place100","NA","Hanover","m03pbf",,"Warsaw","m081m_","DEU","Germany","POL","Poland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,222,1,1
"place075","place101","NA","Hanover","m03pbf",,"Wroc?aw","m0845b","DEU","Germany","POL","Poland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,167,1,0
"place075","place103","NA","Hanover","m03pbf",,"Moscow","m04swd","DEU","Germany","RUS","Russia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,505,1,1
"place075","place105","Sigfrido Burmann","Hanover","m03pbf",1980,"Madrid","m056_y","DEU","Germany","ESP","Spain",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,175,231,1,1
"place075","place107","NA","Hanover","m03pbf",,"Stockholm","m06mxs","DEU","Germany","SWE","Sweden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,236,1,1
"place075","place111","NA","Hanover","m03pbf",,"Birmingham","m0k33p","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,152,1,0
"place075","place113","NA","Hanover","m03pbf",,"Cambridge","m0978r","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,149,1,0
"place075","place114","Carl Wilhelm Siemens","Hanover","m03pbf",1883,"England","m02jx1","DEU","Germany","GBR","UK",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,175,311,1,0
"place075","place115","NA","Hanover","m03pbf",,"Glasgow","m0hyxv","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,166,1,0
"place075","place116","NA","Hanover","m03pbf",,"Liverpool","m04lh6","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,166,1,0
"place075","place117","Hermann Adler","Hanover","m03pbf",1911,"London","m04jpl","DEU","Germany","GBR","UK",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,175,1833,1,1
"place075","place119","NA","Hanover","m03pbf",,"Oxford","m05l5n","DEU","Germany","GBR","United Kingdom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,143,1,0
"place075","place124","NA","Hanover","m03pbf",,"Melbourne","m0chgzm","DEU","Germany","AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,159,1,0
"place075","place125","NA","Hanover","m03pbf",,"Sydney","m06y57","DEU","Germany","AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,229,1,1
"place075","place128","NA","Hanover","m03pbf",,"Tokyo","m07dfk","DEU","Germany","JPN","Japan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,179,1,1
"place075","place129","NA","Hanover","m03pbf",,"Buenos Aires","m01ly5m","DEU","Germany","ARG","Argentina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,143,1,0
"place075","place130","NA","Hanover","m03pbf",,"Mexico City","m04sqj","DEU","Germany","MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,177,1,1
"place075","place14465","NA","Hanover","m03pbf",,"Heidelberg","m0cm5m","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,159,1,0
"place075","place1516","NA","Hanover","m03pbf",,"Nashville","m05jbn","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,152,1,0
"place075","place16473","NA","Hanover","m03pbf",,"Indianapolis","m0ftxw","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,151,1,0
"place075","place20233","NA","Hanover","m03pbf",,"New Haven","m0f2nf","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,149,1,0
"place075","place5079","NA","Hanover","m03pbf",,"Columbus","m01smm","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,138,1,0
"place075","place9221","NA","Hanover","m03pbf",,"Germany","m0345h","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,153,1,0
"place075","place9543","August Wilhelm von Schlegel","Hanover","m03pbf",1845,"Bonn","m0150n","DEU","Germany","DEU","Germany",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,175,149,1,0
"place076","place001","NA","Leipzig","m04kf4",,"Montreal","m052p7","DEU","Germany","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,215,1,1
"place076","place002","NA","Leipzig","m04kf4",,"Ottawa","m05ksh","DEU","Germany","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,139,1,0
"place076","place003","NA","Leipzig","m04kf4",,"Toronto","m0h7h6","DEU","Germany","CAN","Canada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,285,1,1
"place076","place005","NA","Leipzig","m04kf4",,"Atlanta","m013yq","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,138,1,0
"place076","place006","NA","Leipzig","m04kf4",,"Baltimore","m094jv","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,336,1,1
"place076","place007","NA","Leipzig","m04kf4",,"Boston","m01cx_","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,527,1,1
"place076","place008","NA","Leipzig","m04kf4",,"Buffalo","m019fh","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,148,1,0
"place076","place010","NA","Leipzig","m04kf4",,"California","m01n7q","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,189,1,0
"place076","place011","NA","Leipzig","m04kf4",,"Chicago","m01_d4","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,970,1,1
"place076","place012","NA","Leipzig","m04kf4",,"Cincinnati","m01snm","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,294,1,1
"place076","place013","NA","Leipzig","m04kf4",,"Cleveland","m01sn3","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,244,1,1
"place076","place014","NA","Leipzig","m04kf4",,"Dallas","m0f2rq","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,168,1,0
"place076","place015","NA","Leipzig","m04kf4",,"Denver","m02cl1","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,171,1,0
"place076","place016","NA","Leipzig","m04kf4",,"Detroit","m02dtg","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,271,1,1
"place076","place018","NA","Leipzig","m04kf4",,"Hollywood","m0f2wj","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,655,1,1
"place076","place019","NA","Leipzig","m04kf4",,"Houston","m03l2n","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,160,1,0
"place076","place021","NA","Leipzig","m04kf4",,"Kansas City","m04f_d","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,140,1,0
"place076","place022","Charles Maxwell","Leipzig","m04kf4",1962,"Los Angeles","m030qb3t","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,280,206,2421,1,1
"place076","place023","NA","Leipzig","m04kf4",,"Los Angeles County","m0kpys","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,139,1,0
"place076","place024","NA","Leipzig","m04kf4",,"Louisville","m0f__1","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,136,1,0
"place076","place025","NA","Leipzig","m04kf4",,"Manhattan","m0cc56","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,146,1,0
"place076","place026","NA","Leipzig","m04kf4",,"Milwaukee","m0dyl9","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,139,1,0
"place076","place029","NA","Leipzig","m04kf4",,"New Orleans","m0f2tj","DEU","Germany","USA","USA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,236,1,1
